"","version","version_season","season_name","season","full_name","castaway_id","castaway","age","city","state","episode","day","order","result","jury_status","original_tribe"
"1039","US","US36","Survivor: Ghost Island",36,"Desiree Afuye","US0526","Desiree",21,"Brooklyn","New York",9,27,10,"10th voted out","3rd jury member","Naviti"
"1040","US","US36","Survivor: Ghost Island",36,"Jenna Bowman","US0527","Jenna",23,"Venice Beach","California",10,29,11,"11th voted out","4th jury member","Malolo"
"1041","US","US36","Survivor: Ghost Island",36,"Michael Yerger","US0528","Michael",18,"Los Angeles","California",10,29,12,"12th voted out","5th jury member","Malolo"
"1042","US","US36","Survivor: Ghost Island",36,"Chelsea Townsend","US0529","Chelsea",25,"Los Angeles","California",11,32,13,"13th voted out","6th jury member","Naviti"
"1043","US","US36","Survivor: Ghost Island",36,"Kellyn Bechtold","US0530","Kellyn",30,"Denver","Colorado",12,35,14,"14th voted out","7th jury member","Naviti"
"1044","US","US36","Survivor: Ghost Island",36,"Sebastian Noel","US0531","Sebastian",22,"Satellite Beach","Florida",13,36,15,"15th voted out","8th jury member","Naviti"
"1045","US","US36","Survivor: Ghost Island",36,"Donathan Hurley","US0532","Donathan",25,"Kimper","Kentucky",13,37,16,"16th voted out","9th jury member","Malolo"
"1046","US","US36","Survivor: Ghost Island",36,"Angela Perkins","US0533","Angela",42,"Cincinnati","Ohio",13,38,17,"Eliminated","10th jury member","Naviti"
"1047","US","US36","Survivor: Ghost Island",36,"Laurel Johnson","US0534","Laurel",29,"Minneapolis","Minnesota",14,39,18,"2nd runner-up","11th jury member","Malolo"
"1048","US","US36","Survivor: Ghost Island",36,"Domenick Abbate","US0535","Domenick",38,"Nesconset","New York",14,39,19,"Runner-up",NA,"Naviti"
"1049","US","US36","Survivor: Ghost Island",36,"Wendell Holland","US0536","Wendell",33,"Philadelphia","Pennsylvania",14,39,20,"Sole Survivor",NA,"Naviti"
"1050","US","US37","Survivor: David vs. Goliath",37,"Pat Cusack","US0537","Pat",41,"Watervliet","New York",1,3,1,"Medically evacuated",NA,"David"
"1051","US","US37","Survivor: David vs. Goliath",37,"Jessica Peet","US0538","Jessica",19,"Lakeland","Florida",2,6,2,"1st voted out",NA,"David"
"1052","US","US37","Survivor: David vs. Goliath",37,"Jeremy Crawford","US0539","Jeremy",40,"New York City","New York",3,9,3,"2nd voted out",NA,"Goliath"
"1053","US","US37","Survivor: David vs. Goliath",37,"Bi Nguyen","US0540","Bi",28,"Houston","Texas",4,10,4,"Quit",NA,"David"
"1054","US","US37","Survivor: David vs. Goliath",37,"Natalia Azoqa","US0541","Natalia",26,"Irvine","California",4,11,5,"3rd voted out",NA,"Goliath"
"1055","US","US37","Survivor: David vs. Goliath",37,"Natalie Cole","US0542","Natalie",57,"Los Angeles","California",5,15,6,"4th voted out",NA,"Goliath"
"1056","US","US37","Survivor: David vs. Goliath",37,"Lyrsa Torres","US0543","Lyrsa",36,"Boston","Massachusetts",6,17,7,"5th voted out",NA,"David"
"1057","US","US37","Survivor: David vs. Goliath",37,"Elizabeth Olson","US0544","Elizabeth",31,"Longview","Texas",7,20,8,"6th voted out","1st jury member","David"
"1058","US","US37","Survivor: David vs. Goliath",37,"John Hennigan","US0545","John",38,"Los Angeles","California",8,22,9,"7th voted out","2nd jury member","Goliath"
"1059","US","US37","Survivor: David vs. Goliath",37,"Dan Rengering","US0546","Dan",28,"Gainesville","Florida",9,25,10,"8th voted out","3rd jury member","Goliath"
"1060","US","US37","Survivor: David vs. Goliath",37,"Alec Merlino","US0547","Alec",24,"San Clemente","California",10,28,11,"9th voted out","4th jury member","Goliath"
"1061","US","US37","Survivor: David vs. Goliath",37,"Carl Boudreaux","US0548","Carl",41,"Houston","Texas",10,30,12,"10th voted out","5th jury member","David"
"1062","US","US37","Survivor: David vs. Goliath",37,"Gabby Pascuzzi","US0549","Gabby",25,"Denver","Colorado",11,32,13,"11th voted out","6th jury member","David"
"1063","US","US37","Survivor: David vs. Goliath",37,"Christian Hubicki","US0550","Christian",32,"Tallahassee","Florida",12,35,14,"12th voted out","7th jury member","David"
"1064","US","US37","Survivor: David vs. Goliath",37,"Davie Rickenbacker","US0551","Davie",30,"Atlanta","Georgia",13,36,15,"13th voted out","8th jury member","David"
"1065","US","US37","Survivor: David vs. Goliath",37,"Alison Raybould","US0552","Alison",28,"Chapel Hill","North Carolina",13,37,16,"14th voted out","9th jury member","Goliath"
"1066","US","US37","Survivor: David vs. Goliath",37,"Kara Kay","US0553","Kara",30,"San Diego","California",13,38,17,"Eliminated","10th jury member","Goliath"
"1067","US","US37","Survivor: David vs. Goliath",37,"Angelina Keeley","US0554","Angelina",28,"San Clemente","California",14,39,18,"2nd runner-up",NA,"Goliath"
"1068","US","US37","Survivor: David vs. Goliath",37,"Mike White","US0555","Mike",47,"Los Angeles","California",14,39,19,"Runner-up",NA,"Goliath"
"1069","US","US37","Survivor: David vs. Goliath",37,"Nick Wilson","US0556","Nick",27,"Williamsburg","Kentucky",14,39,20,"Sole Survivor",NA,"David"
"1070","US","US38","Survivor: Edge of Extinction",38,"Reem Daly","US0557","Reem",46,"Ashburn","Virginia",1,3,1,"1st voted out","1st jury member","Manu"
"1071","US","US38","Survivor: Edge of Extinction",38,"Keith Sowell","US0558","Keith",19,"Durham","North Carolina",2,6,2,"2nd voted out; Quit EoE",NA,"Manu"
"1072","US","US38","Survivor: Edge of Extinction",38,"Chris Underwood","US0559","Chris",25,"Greenville","South Carolina",3,8,3,"3rd voted out",NA,"Manu"
"1073","US","US38","Survivor: Edge of Extinction",38,"Rick Devens","US0560","Rick",33,"Macon","Georgia",4,11,4,"4th voted out",NA,"Manu"
"1074","US","US38","Survivor: Edge of Extinction",38,"Aubry Bracco","US0477","Aubry",32,"Los Angeles","California",5,13,5,"5th voted out","2nd jury member","Kama"
"1075","US","US38","Survivor: Edge of Extinction",38,"Wendy Diaz","US0561","Wendy",25,"Bell","California",5,16,6,"6th voted out; Quit EoE",NA,"Manu"
"1076","US","US38","Survivor: Edge of Extinction",38,"Joe Anglim","US0451","Joe",29,"Ogden","Utah",6,19,7,"7th voted out","3rd jury member","Kama"
"1077","US","US38","Survivor: Edge of Extinction",38,"Eric Hafemann","US0562","Eric",34,"Livermore","California",7,22,8,"8th voted out","4th jury member","Kama"
"1078","US","US38","Survivor: Edge of Extinction",38,"Julia Carter","US0563","Julia",25,"Bethesda","Maryland",8,23,9,"9th voted out","5th jury member","Kama"
"1079","US","US38","Survivor: Edge of Extinction",38,"David Wright","US0495","David",44,"Sherman Oaks","California",9,25,10,"10th voted out","6th jury member","Manu"
"1080","US","US38","Survivor: Edge of Extinction",38,"Kelley Wentworth","US0429","Kelley",32,"Seattle","Washington",9,27,11,"11th voted out","7th jury member","Manu"
"1081","US","US38","Survivor: Edge of Extinction",38,"Dan DaSilva","US0564","Wardog",38,"Los Angeles","California",10,29,12,"12th voted out","8th jury member","Manu"
"1082","US","US38","Survivor: Edge of Extinction",38,"Ron Clark","US0565","Ron",45,"Atlanta","Georgia",11,31,13,"13th voted out","9th jury member","Kama"
"1083","US","US38","Survivor: Edge of Extinction",38,"Aurora McCreary","US0566","Aurora",32,"Orlando","Florida",12,34,14,"14th voted out","10th jury member","Kama"
"1084","US","US38","Survivor: Edge of Extinction",38,"Victoria Baamonde","US0567","Victoria",23,"Bronx","New York",13,36,15,"15th voted out","11th jury member","Kama"
"1085","US","US38","Survivor: Edge of Extinction",38,"Lauren O'Connell","US0568","Lauren",21,"Waco","Texas",13,37,16,"16th voted out","12th jury member","Manu"
"1086","US","US38","Survivor: Edge of Extinction",38,"Rick Devens","US0560","Rick",33,"Macon","Georgia",13,38,17,"Eliminated","13th jury member","Manu"
"1087","US","US38","Survivor: Edge of Extinction",38,"Julie Rosenberg","US0569","Julie",46,"New York City","New York",14,39,18,"2nd runner-up",NA,"Kama"
"1088","US","US38","Survivor: Edge of Extinction",38,"Gavin Whitson","US0570","Gavin",23,"Erwin","Tennessee",14,39,19,"Runner-up",NA,"Kama"
"1089","US","US38","Survivor: Edge of Extinction",38,"Chris Underwood","US0559","Chris",25,"Greenville","South Carolina",14,39,20,"Sole Survivor",NA,"Manu"
"1090","US","US39","Survivor: Island of the Idols",39,"Ronnie Bardah","US0571","Ronnie",36,"Henderson","Nevada",1,3,1,"1st voted out",NA,"Lairo"
"1091","US","US39","Survivor: Island of the Idols",39,"Molly Byman","US0572","Molly",27,"Durham","North Carolina",2,6,2,"2nd voted out",NA,"Vokai"
"1092","US","US39","Survivor: Island of the Idols",39,"Vince Moua","US0573","Vince",27,"Palo Alto","California",3,8,3,"3rd voted out",NA,"Lairo"
"1093","US","US39","Survivor: Island of the Idols",39,"Chelsea Walker","US0574","Chelsea",27,"Los Angeles","California",4,11,4,"4th voted out",NA,"Lairo"
"1094","US","US39","Survivor: Island of the Idols",39,"Tom Laidlaw","US0575","Tom",60,"Greenwich","Connecticut",5,14,5,"5th voted out",NA,"Lairo"
"1095","US","US39","Survivor: Island of the Idols",39,"Jason Linden","US0576","Jason",32,"New York City","New York",6,16,6,"6th voted out",NA,"Vokai"
"1096","US","US39","Survivor: Island of the Idols",39,"Jack Nichting","US0577","Jack",23,"Harrisonburg","Virginia",7,19,7,"7th voted out","1st jury member","Vokai"
"1097","US","US39","Survivor: Island of the Idols",39,"Kellee Kim","US0578","Kellee",29,"Philadelphia","Pennsylvania",8,22,8,"8th voted out","2nd jury member","Vokai"
"1098","US","US39","Survivor: Island of the Idols",39,"Jamal Shipman","US0579","Jamal",33,"Providence","Rhode Island",8,24,9,"9th voted out","3rd jury member","Vokai"
"1099","US","US39","Survivor: Island of the Idols",39,"Aaron Meredith","US0580","Aaron",36,"Warwick","Rhode Island",9,27,10,"10th voted out","4th jury member","Lairo"
"1100","US","US39","Survivor: Island of the Idols",39,"Missy Byrd","US0581","Missy",24,"Tacoma","Washington",9,27,11,"11th voted out","5th jury member","Lairo"
"1101","US","US39","Survivor: Island of the Idols",39,"Elizabeth Beisel","US0582","Elizabeth",26,"Saunderstown","Rhode Island",10,30,12,"12th voted out","6th jury member","Lairo"
"1102","US","US39","Survivor: Island of the Idols",39,"Karishma Patel","US0583","Karishma",37,"Houston","Texas",11,32,13,"13th voted out","7th jury member","Lairo"
"1103","US","US39","Survivor: Island of the Idols",39,"Elaine Stott","US0584","Elaine",41,"Rockholds","Kentucky",12,35,14,"14th voted out","8th jury member","Lairo"
"1104","US","US39","Survivor: Island of the Idols",39,"Dan Spilo","US0585","Dan",48,"Los Angeles","California",13,36,15,"Ejected",NA,"Vokai"
"1105","US","US39","Survivor: Island of the Idols",39,"Janet Carbin","US0586","Janet",59,"Palm Bay","Florida",13,37,16,"15th voted out","9th jury member","Vokai"
"1106","US","US39","Survivor: Island of the Idols",39,"Lauren Beck","US0587","Lauren",28,"Glendale","California",13,38,17,"Eliminated","10th jury member","Vokai"
"1107","US","US39","Survivor: Island of the Idols",39,"Noura Salman","US0588","Noura",36,"North Potomac","Maryland",14,39,18,"2nd runner-up",NA,"Vokai"
"1108","US","US39","Survivor: Island of the Idols",39,"Dean Kowalski","US0589","Dean",28,"New York City","New York",14,39,19,"Runner-up",NA,"Lairo"
"1109","US","US39","Survivor: Island of the Idols",39,"Tommy Sheehan","US0590","Tommy",26,"Long Beach","New York",14,39,20,"Sole Survivor",NA,"Vokai"
"1110","US","US40","Survivor: Winners at War",40,"Natalie Anderson","US0442","Natalie",33,"Edgewater","New Jersey",1,2,1,"1st voted out",NA,"Sele"
"1111","US","US40","Survivor: Winners at War",40,"Amber Mariano","US0027","Amber",40,"Pensacola","Florida",1,3,2,"2nd voted out","1st jury member","Dakal"
"1112","US","US40","Survivor: Winners at War",40,"Danni Boatwright","US0166","Danni",43,"Shawnee","Kansas",2,6,3,"3rd voted out","2nd jury member","Sele"
"1113","US","US40","Survivor: Winners at War",40,"Ethan Zohn","US0048","Ethan",45,"Hillsborough","New Hampshire",3,9,4,"4th voted out","3rd jury member","Sele"
"1114","US","US40","Survivor: Winners at War",40,"Tyson Apostol","US0274","Tyson",39,"Mesa","Arizona",4,11,5,"5th voted out",NA,"Dakal"
"1115","US","US40","Survivor: Winners at War",40,"Rob Mariano","US0055","Boston Rob",43,"Pensacola","Florida",5,14,6,"6th voted out","4th jury member","Sele"
"1116","US","US40","Survivor: Winners at War",40,"Parvati Shallow","US0197","Parvati",36,"Los Angeles","California",6,16,7,"7th voted out","5th jury member","Sele"
"1117","US","US40","Survivor: Winners at War",40,"Sandra Diaz-Twine","US0112","Sandra",44,"Riverview","Florida",6,16,8,"8th voted out; Quit EoE",NA,"Dakal"
"1118","US","US40","Survivor: Winners at War",40,"Yul Kwon","US0202","Yul",44,"Los Altos","California",7,18,9,"9th voted out","6th jury member","Dakal"
"1119","US","US40","Survivor: Winners at War",40,"Wendell Holland","US0536","Wendell",35,"Philadelphia","Pennsylvania",8,21,10,"10th voted out","7th jury member","Dakal"
"1120","US","US40","Survivor: Winners at War",40,"Adam Klein","US0498","Adam",28,"Los Angeles","California",9,23,11,"11th voted out","8th jury member","Sele"
"1121","US","US40","Survivor: Winners at War",40,"Tyson Apostol","US0274","Tyson",39,"Mesa","Arizona",10,25,12,"12th voted out","9th jury member","Dakal"
"1122","US","US40","Survivor: Winners at War",40,"Sophie Clarke","US0353","Sophie",29,"Santa Monica","California",11,28,13,"13th voted out","10th jury member","Dakal"
"1123","US","US40","Survivor: Winners at War",40,"Kim Spradlin-Wolfe","US0371","Kim",36,"San Antonio","Texas",12,29,14,"14th voted out","11th jury member","Dakal"
"1124","US","US40","Survivor: Winners at War",40,"Jeremy Collins","US0433","Jeremy",41,"Foxboro","Massachusetts",13,31,15,"15th voted out","12th jury member","Sele"
"1125","US","US40","Survivor: Winners at War",40,"Nick Wilson","US0556","Nick",28,"Williamsburg","Kentucky",13,34,16,"16th voted out","13th jury member","Dakal"
"1126","US","US40","Survivor: Winners at War",40,"Denise Stapley","US0386","Denise",48,"Marion","Iowa",14,36,17,"17th voted out","14th jury member","Sele"
"1127","US","US40","Survivor: Winners at War",40,"Ben Driebergen","US0516","Ben",36,"Boise","Idaho",14,37,18,"18th voted out","15th jury member","Sele"
"1128","US","US40","Survivor: Winners at War",40,"Sarah Lacina","US0414","Sarah",34,"Cedar Rapids","Iowa",14,38,19,"Eliminated","16th jury member","Dakal"
"1129","US","US40","Survivor: Winners at War",40,"Michele Fitzgerald","US0478","Michele",29,"Hoboken","New Jersey",15,39,20,"2nd runner-up",NA,"Sele"
"1130","US","US40","Survivor: Winners at War",40,"Natalie Anderson","US0442","Natalie",33,"Edgewater","New Jersey",15,39,21,"Runner-up",NA,"Sele"
"1131","US","US40","Survivor: Winners at War",40,"Tony Vlachos","US0424","Tony",45,"Allendale","New Jersey",15,39,22,"Sole Survivor",NA,"Dakal"
"1132","US","US41","Survivor: 41",41,"Eric Abraham","US0591","Abraham",51,"San Antonio","Texas",1,3,1,"1st voted out",NA,"Yase"
"1133","US","US41","Survivor: 41",41,"Sara Wilson","US0592","Sara",24,"Boston","Massachusetts",1,3,2,"2nd voted out",NA,"Ua"
"1134","US","US41","Survivor: 41",41,"David Voce","US0607","Voce",35,"Chicago","Illinois",2,5,3,"3rd voted out",NA,"Yase"
"1135","US","US41","Survivor: 41",41,"Brad Reese","US0602","Brad",50,"Shawnee","Wyoming",3,7,4,"4th voted out",NA,"Ua"
"1136","US","US41","Survivor: 41",41,"Jairus Robinson","US0603","JD",20,"Oklahoma City","Oklahoma",4,9,5,"5th voted out",NA,"Ua"
"1137","US","US41","Survivor: 41",41,"Genie Chen","US0595","Genie",46,"Portland","Oregon",5,11,6,"6th voted out",NA,"Ua"
"1138","US","US41","Survivor: 41",41,"Sydney Segal","US0605","Sydney",26,"Brooklyn","New York",7,14,7,"7th voted out",NA,"Luvu"
"1139","US","US41","Survivor: 41",41,"Tiffany Seely","US0604","Tiffany",47,"Plainview","New York",8,16,8,"8th voted out","1st jury member","Yase"
"1140","US","US41","Survivor: 41",41,"Naseer Muttalif","US0600","Naseer",37,"Morgan Hill","California",9,17,9,"9th voted out","2nd jury member","Luvu"
"1141","US","US41","Survivor: 41",41,"Evvie Jagoda","US0598","Evvie",28,"Arlington","Massachusetts",9,17,10,"10th voted out","3rd jury member","Yase"
"1142","US","US41","Survivor: 41",41,"Shantel Smith","US0606","Shan",34,"Washington","D.C.",10,19,11,"11th voted out","4th jury member","Ua"
"1143","US","US41","Survivor: 41",41,"Liana Wallace","US0608","Liana",20,"Washington","D.C.",11,21,12,"12th voted out","5th jury member","Yase"
"1144","US","US41","Survivor: 41",41,"Danny McCray","US0599","Danny",33,"Frisco","Texas",12,23,13,"13th voted out","6th jury member","Luvu"
"1145","US","US41","Survivor: 41",41,"Ricard Foye","US0596","Ricard",31,"Sedro-Woolley","Washington",13,24,14,"14th voted out","7th jury member","Ua"
"1146","US","US41","Survivor: 41",41,"Heather Aldret","US0593","Heather",52,"Charleston","South Carolina",13,25,15,"Eliminated","8th jury member","Luvu"
"1147","US","US41","Survivor: 41",41,"Xander Hastings","US0597","Xander",20,"Chicago","Illinois",13,26,16,"2nd runner-up",NA,"Yase"
"1148","US","US41","Survivor: 41",41,"Deshawn Radden","US0601","Deshawn",26,"Miami","Florida",13,26,17,"Runner-up",NA,"Luvu"
"1149","US","US41","Survivor: 41",41,"Erika Casupanan","US0594","Erika",32,"Toronta","Ontario",13,26,18,"Sole Survivor",NA,"Luvu"
"1150","US","US42","Survivor: 42",42,"Jackson Fox","US0613","Jackson",47,"Houston","Texas",1,3,1,"Medically evacuated",NA,"Taku"
"1151","US","US42","Survivor: 42",42,"Zach Wurthenberger","US0626","Zach",21,"St. Louis","Missouri",1,3,2,"1st voted out",NA,"Ika"
"1152","US","US42","Survivor: 42",42,"Marya Sherron","US0618","Marya",47,"Noblesville","Indiana",2,5,3,"2nd voted out",NA,"Taku"
"1153","US","US42","Survivor: 42",42,"Jenny Kim","US0614","Jenny",43,"Brooklyn","New York",3,7,4,"3rd voted out",NA,"Vati"
"1154","US","US42","Survivor: 42",42,"Swati Goel","US0624","Swati",19,"Palo Alto","California",4,9,5,"4th voted out",NA,"Ika"
"1155","US","US42","Survivor: 42",42,"Daniel Strunk","US0610","Daniel",30,"New Haven","Connecticut",5,11,6,"5th voted out",NA,"Vati"
"1156","US","US42","Survivor: 42",42,"Lydia Meredith","US0617","Lydia",22,"Santa Monica","California",7,14,7,"6th voted out",NA,"Vati"
"1157","US","US42","Survivor: 42",42,"Chanelle Howell","US0609","Chanelle",28,"New York City","New York",8,16,8,"7th voted out","1st jury member","Vati"
"1158","US","US42","Survivor: 42",42,"Rocksroy Bailey","US0622","Rocksroy",43,"Las Vegas","Nevada",9,17,9,"8th voted out","2nd jury member","Ika"
"1159","US","US42","Survivor: 42",42,"Tori Meehan","US0625","Tori",24,"Rogers","Arizona",9,17,10,"9th voted out","3rd jury member","Ika"
"1160","US","US42","Survivor: 42",42,"Hai Giang","US0612","Hai",29,"New Orleans","Louisiana",10,19,11,"10th voted out","4th jury member","Vati"
"1161","US","US42","Survivor: 42",42,"Drea Wheeler","US0611","Drea",34,"Montreal","Quebec",11,21,12,"11th voted out","5th jury member","Ika"
"1162","US","US42","Survivor: 42",42,"Omar Zaheer","US0621","Omar",31,"Whitby","Ontario",12,23,13,"12th voted out","6th jury member","Taku"
"1163","US","US42","Survivor: 42",42,"Lindsay Dolashewich","US0616","Lindsay",30,"Asbury Park","New Jersey",13,24,14,"13th voted out","7th jury member","Taku"
"1164","US","US42","Survivor: 42",42,"Jonathan Young","US0615","Jonathan",28,"Gulf Shores","Alabama",13,25,15,"Eliminated","8th jury member","Taku"
"1165","US","US42","Survivor: 42",42,"Romeo Escobar","US0623","Romeo",37,"Norwalk","California",13,26,16,"2nd runner-up",NA,"Ika"
"1166","US","US42","Survivor: 42",42,"Mike Turner","US0620","Mike",57,"Hoboken","New Jersey",13,26,17,"Runner-up",NA,"Vati"
"1167","US","US42","Survivor: 42",42,"Maryanne Oketch","US0619","Maryanne",24,"Ajax","Ontario",13,26,18,"Sole Survivor",NA,"Taku"
"1168","US","US43","Survivor: 43",43,"Morriah Young","US0639","Morriah",28,"Philadelphia","Pennsylvania",1,3,1,"1st voted out",NA,"Baka"
"1169","US","US43","Survivor: 43",43,"Justine Brennan","US0635","Justine",29,"Marina Del Ray","California",2,5,2,"2nd voted out",NA,"Vesi"
"1170","US","US43","Survivor: 43",43,"Nneka Ejere","US0640","Nneka",43,"Weatherford","Texas",3,7,3,"3rd voted out",NA,"Vesi"
"1171","US","US43","Survivor: 43",43,"Lindsay Carmine","US0637","Lindsay",42,"Downington","Pennsylvania",4,9,4,"4th voted out",NA,"Coco"
"1172","US","US43","Survivor: 43",43,"Geo Bustamante","US0631","Geo",35,"Honalulu","Hawaii",5,11,5,"5th voted out",NA,"Coco"
"1173","US","US43","Survivor: 43",43,"Elie Scot","US0630","Elie",31,"Salt Lake City","Utah",6,13,6,"6th voted out",NA,"Baka"
"1174","US","US43","Survivor: 43",43,"Dwight Moore","US0629","Dwight",21,"Collierville","Tennasse",7,14,7,"7th voted out",NA,"Vesi"
"1175","US","US43","Survivor: 43",43,"Jeanine Zheng","US0633","Jeanine",24,"San Francisco","California",8,16,8,"8th voted out","1st jury member","Baka"
"1176","US","US43","Survivor: 43",43,"James Jones","US0632","James",36,"Philadelphia","Pennsylvania",9,17,9,"9th voted out","2nd jury member","Coco"
"1177","US","US43","Survivor: 43",43,"Ryan Medrano","US0643","Ryan",24,"El Paso","Texas",9,17,10,"10th voted out","3rd jury member","Coco"
"1178","US","US43","Survivor: 43",43,"Noelle Lambert","US0641","Noelle",25,"Manchester","New Hampshire",10,19,11,"11th voted out","4th jury member","Vesi"
"1179","US","US43","Survivor: 43",43,"Sami Layadi","US0644","Sami",19,"Las Vegas","Nevada",11,21,12,"12th voted out","5th jury member","Baka"
"1180","US","US43","Survivor: 43",43,"Cody Assenmacher","US0628","Cody",35,"Honalulu","Hawaii",12,23,13,"13th voted out","6th jury member","Vesi"
"1181","US","US43","Survivor: 43",43,"Karla Cruz Godoy","US0636","Karla",28,"Dewark","Delaware",13,24,14,"14th voted out","7th jury member","Coco"
"1182","US","US43","Survivor: 43",43,"Jesse Lopez","US0634","Jesse",30,"Durham","North Carolina",13,25,15,"Eliminated","8th jury member","Vesi"
"1183","US","US43","Survivor: 43",43,"Owen Knight","US0642","Owen",29,"New Orleans","Louisiana",13,26,16,"2nd runner-up",NA,"Baka"
"1184","US","US43","Survivor: 43",43,"Cassidy Clark","US0627","Cassidy",26,"Austin","Texas",13,26,17,"Runner-up",NA,"Coco"
"1185","US","US43","Survivor: 43",43,"Mike Gabler","US0638","Gabler",51,"Meridian","Idaho",13,26,18,"Sole Survivor",NA,"Baka"
